center_center;inner_north;inner_east;inner_south;inner_west;outer_north;outer_east;outer_south;outer_west
26.213828798631003;1045.71317529566;2303.09038301196;2374.9870128899;1933.270799405886;1027.9228182985155;3891.29886631066;3537.871128369834;3317.6574306269586
19.12668534071011;2251.1988765711803;2267.83036972502;2268.320665774897;1812.8749820420928;3932.5278104110016;1207.1345020724184;6906.388480163958;1741.0568624435518
26.074942294275903;2045.94472680692;2208.740879130608;1445.477903249473;2188.9987976459693;1319.644694193713;4484.221412935836;4474.996691295486;2568.311358132579
10.892879678966612;2606.722449649523;1236.4422057569411;4091.335290478572;1107.5305930200211;4626.504587512509;4479.560054387732;1962.5942556576576;4766.127098994964
47.6392646289623;1065.2818606462022;1063.7307232591563;4845.687232397455;1937.2048754340267;1758.053886016708;2487.4817059511565;3672.639992617251;5138.317171504276
11.99732543148652;2394.9097993393666;2322.149525359655;2001.9511626500384;2370.039085908762;3439.977316316706;4744.205638408157;3231.963495407862;2268.1882226082525
22.41560559219192;2282.9517713300597;2567.1125008888457;1337.1320443277637;2568.987660743387;2141.131777970558;7313.682803762354;3120.3605133748706;3146.61081855526
15.02606424701453;2131.247578899698;1671.1320704735244;2803.948279705117;2504.8056342315176;4173.418953318477;2757.92044298718;6865.49679595704;1020.6562848362868
36.09676708553958;3323.1243202084447;3832.072129584356;1708.8453446067394;1301.1330033903314;6603.088793686927;3727.61118678401;3361.5539746689547;2627.379569875531
12.318928485130453;1615.0162265427157;4000.456556873348;1868.1343722547224;1191.5620803824525;3063.4600836781888;1224.717011203713;3693.646813700381;3522.683779182115
19.880596533885964;2792.290153572828;1236.8790071520166;3194.7743426750203;1381.230963506648;1314.9922481143858;2055.0724846042667;2570.282263125304;6375.367875029097
41.02826533003676;1899.3791575451496;1099.5133331215636;2373.625173853078;3490.235824198667;3315.2434922262128;6009.939547399196;3857.8442493007447;1014.3460530814498
21.654451227328224;1609.5313582362917;2270.2609519889907;2031.8407458310312;1525.6535518305072;4099.97059770028;2848.752056277437;3310.8685391019926;3615.468613526521
17.89427399957101;2763.662151331514;2734.523641635863;1123.260047434308;1922.7882850090325;3852.189531306289;4098.787312094147;2670.724177911209;3970.398648081992
28.380946886958814;1793.0302041342395;1710.3104222948036;2594.286164843492;2465.577612941021;5332.656285511319;2984.2209080344983;1466.0554941810176;2320.1253435887875
23.18358773713323;1584.932801507162;3181.3430991944792;1245.263900931098;2110.8027088968274;1813.4657857705224;1662.6204002570487;3850.775171658625;7597.10080452743
25.76905319997651;2675.031270717218;1289.2407036077184;2002.5845120989477;1892.2263077636671;3412.556158741637;3565.6050354799354;2172.9005547876504;2624.8356860203294
32.91476187987889;3447.5493125614958;3099.064337960495;2242.54933725039;1334.592988088351;1279.5351992963042;4066.6429154420175;5629.273253500994;1816.6872732184909
27.24713909604736;2183.3221706048907;2130.751683678656;2588.3038997523045;2874.997411809147;1972.82284597398;7029.625796829465;2521.2903897749184;1068.9497549767316
25.695960635623532;3186.6548950090214;2801.766844881854;1859.7269940301292;1037.2731534653276;3336.6862666839843;3732.80154187013;3216.4138460196527;3697.555499979176
29.720925782437984;2181.582083865918;3264.208451287934;1749.997224482224;2849.611533828357;2740.8078619670227;3300.415480609327;5759.49098999608;2148.3446702090205
14.166286022183762;1306.608442929334;1784.739457123899;2657.8681679596866;2852.1180866929662;2010.490584330597;4634.766299051353;3070.207953486032;4079.193644298877
24.91617148344315;2811.889765824651;1847.835122694556;1862.7916277929455;2211.8265106876715;2602.081428589669;3195.8259697765848;2717.394010494443;3480.68326843872
19.66251934593244;1653.050603737966;4158.377475287776;2668.6281810148757;3451.2075612847525;2192.7718070554583;4832.827855254569;2201.7429446435167;6202.981004874093
23.663170127872466;2112.939186516803;1749.167474192922;2231.829669542088;2349.697183532008;1667.8045587276472;2360.7056597533883;2482.4928066066223;4267.356500875779
11.279657317166604;1628.966311771848;1704.3680279398632;3379.030791641206;2104.0523723543206;3642.660927960198;3798.8932773176302;3994.966039326804;3823.6580810805503
25.06850101210228;2597.8035126958343;2831.923417921603;1784.8988312531364;1675.5759378620469;8269.321528564698;2144.839383658088;1999.5475411578736;5558.767177487532
20.058662602605374;2048.786454905013;2320.527850773592;2132.247047720907;2256.8118469250103;3548.957553394741;1007.9740773822472;2913.5600826344325;3156.4812901831947
27.19507272293904;3253.1636242908944;1147.0152452052805;3000.621976122788;1510.5275704698165;4907.428475873241;1342.4071117823642;4206.365173645592;4198.026916554189
22.06100672244461;2158.319238359407;2670.942481244845;3760.0520105413134;1485.069612603635;3939.279865371126;3592.945499588708;3792.887165444852;3036.8994339014307
21.45060952288004;1819.9945705344303;1897.423928866531;2012.9258868730744;1621.792581995494;4846.010013624365;3785.8941233374712;2464.1345327029235;4722.823726197042
16.8835013634636;1097.1740328515575;1940.247346159;1748.9671311057853;2020.4248862192453;2397.341143997347;1922.280446470467;4698.545049099721;1605.3448260896682
24.446034047516783;2644.007731824492;1279.9943319509346;1410.3901610292064;2268.958608067033;2029.373420936454;4473.591419529644;4504.905273958657;2627.954418724542
29.99731082095016;1575.8429438345177;2399.296337942816;3072.853650658202;1714.756913166615;3539.691287138679;2003.9777054073315;3916.420461885348;2385.254744391702
17.301055566213122;2707.4186333320627;1195.67731667055;3070.300418061845;2025.2726916712204;2221.472608401204;7417.478741154561;1317.9668807350529;3006.6307534548287
21.94705548960048;2421.103825094548;1599.8138048847204;2620.3576623452827;1266.209327446635;6001.443376862226;4679.846023346774;1544.4980722124565;4157.470152304168
11.744853158413555;2842.457234146717;1432.6245245944249;2621.4879501443465;3405.8370160075738;1955.673319409021;4023.081104015517;5149.942901852898;2590.2139636852644
28.16602879507924;3668.03134644412;2551.322717118721;1267.6560200031672;3086.398141878012;4099.234511807474;4235.619939164373;1612.4668706626362;3075.0506482180213
25.021349192791376;2069.9714150944915;1950.3790391373595;2813.446443021452;4057.4489684646505;4160.355652166081;3471.6252048316733;2965.802279073741;2628.39339021634
25.644932376735696;2869.6783754318167;2306.03523549276;2676.288200250033;1326.8623323951065;1608.9161658010626;4777.749396251676;5389.499656336446;2653.943134540885
37.57804211901868;2622.413632009371;1628.1260803946566;2587.0212677829268;2296.291109483664;1606.4077378332004;4049.32166238204;5911.881532149246;4539.717423494321
27.631305493739948;1560.6606600138543;2299.288715663401;2664.5174163592965;2919.8149347043545;3952.6375481385935;3509.104182950502;4090.8439287763294;4327.686367418019
27.935136320852767;2398.891292935476;1795.057150656085;3195.410295261695;1493.5890301946347;2491.1423133921744;3851.017901892784;5028.745213483389;3794.750994197208
14.351055651459294;2992.7079719007725;2825.252933606439;1398.5069201515366;2571.405874403604;1803.152371220118;4293.653647123562;7051.973590473923;2108.794267704521
28.098285592731557;1978.3603751840003;2167.7395043149504;2853.146386235746;1615.918607653226;3711.634844756551;1242.4633884134842;1758.2337977637444;3336.3877260056142
18.900223667645555;1254.198435734132;3355.571382406576;3536.901053565081;1836.264615806595;1205.2811246225083;4082.3902761778095;3710.222856016618;2444.5427764910223
15.04029480587251;1936.2495350554605;4197.7148847098;1451.96902080865;3677.073999188152;2656.674052454161;2781.8612374781933;2340.432713314426;4426.964851401199
21.424264931746308;3437.891563374553;3013.2335882854795;1305.0133273279607;1308.3848080655634;5797.674708779798;5901.926149587536;5516.872539144402;1400.965775826301
15.328917052213386;1410.2683486932406;1999.3577284907865;3050.341828006828;2932.7144411656964;3582.4263423240955;3185.761361906445;3077.0257656592303;1361.7044530532944
24.49755523626954;2520.1306373641646;1636.7258624585857;2747.398471494521;1545.0814119380238;5975.87771098716;1806.0245258118496;6075.662115043238;1785.8523698591707
32.202747922381846;2520.731003202207;1125.2618624236372;2893.8631718356955;1507.2810563040225;1077.1046387742213;1765.1039908658563;4308.639638999322;4758.987302247184
22.981156475146957;2123.2813156955426;1667.7014777957402;2046.5156205769483;2616.9770678049263;3087.5406618248608;1958.9222730407437;2847.6574219235563;1678.8850926722614
25.511480896561032;1608.3274819838446;2856.5350718139803;2417.959304670429;2259.858033057276;5898.026513872336;3185.216714463976;3438.2410040239733;2397.931806846364
30.460487930379596;1690.6919332267546;1981.045641115275;2753.079671358424;1215.8736885616645;9158.424012209787;1551.9272853640357;7185.951302692819;1929.3867153564072
31.97825946887597;1824.4236245577567;1864.31828525918;2526.973063963285;2867.9672253280637;1580.8140880698106;3797.282534510255;4748.748976561694;1362.8197409687675
23.911005326088716;1359.0430772981856;1050.9395201309628;2733.3758292074726;2231.4109184579047;4358.887654684229;2592.6848579900297;5588.783035288972;1991.4630848139905
24.81144719630496;3005.040627988591;1685.9858027717917;1890.6923268707876;2533.250829728136;1038.346488864704;1997.061729281059;5771.796251657338;4949.5521943463045
23.45132672701059;1686.148905500545;2827.595864536466;2642.927246124197;2496.060455971181;2644.7601516143204;1879.7413908731064;4168.762531725821;3687.6976577558817
11.017962539894585;1310.8214544127882;3025.9825169508613;1582.6165086547262;2505.1165515190064;3357.053354731248;4251.764198466345;3174.70465346423;3194.4215377781998
26.636774790327983;2140.0239896674843;2713.0747088409557;2895.955771708824;3164.2178496728684;2882.7468067257905;4390.56011410065;2165.268167174797;3896.0881770221417
13.932229540842217;2284.679397359628;2316.451711339466;2070.400035291197;2174.964762758525;2640.051192001847;3184.292100357593;4214.06046800665;2978.2376263061533
19.090896645677056;1738.7252311004029;2003.0710127362167;3243.144897107239;1534.9855442577348;2849.6870038920124;4054.021746008436;4233.355539458147;3163.7197576472377
39.57505142335661;1140.3454691220818;3885.527226378589;2803.2867044682994;1208.538995990359;6116.645664367739;3328.5889607105114;4216.725794023601;3192.721136073505
42.74160376876941;3145.0908109148068;1749.1213546198333;2158.321013417115;1175.682210481066;4421.190538084149;2481.4237401034843;5507.329831451173;1992.3902886789133
22.93233064306844;1750.7558501886183;3283.127506726847;2247.58619666264;2270.1725121139216;1903.0010836136764;2799.8716100117954;4098.194627596349;5159.901032889636
30.74216925135751;3879.293414363611;1456.363905816452;1047.4852856603377;2568.23448303469;3756.4570727530377;1697.168051368806;2147.944818259807;4066.594314129246
41.021455887116495;1581.8622816921556;1506.6453902065798;3033.0519675661008;3351.019153182283;1718.8761684782612;3145.548386977118;3812.6814870561657;6122.484342467875
39.809829769033136;1327.3952143161398;1427.419885787821;2299.5183123549227;3210.4098755432324;5076.738572729847;4834.378725268312;2835.829618288344;1284.7345720623298
17.51735910579063;1798.4685969287862;2348.930216053906;1660.7894928736955;2095.045884336401;1285.088012978531;3057.542398510532;5828.287999027896;4533.380431643239
29.516571847207363;1210.9886771604124;3822.098643655803;1541.418229133551;3413.8348416460026;3519.611289120797;2651.9055131764044;3886.008805574211;1768.354040915071
11.806001549887815;2678.0074475622014;2632.4815824497355;2547.901501009549;1275.7218085554332;2360.6806544045794;1219.451994924896;3963.6130488176746;7508.789948159897
25.648123797729948;2465.8008448673154;2348.0726338797967;1776.1609966237106;1186.0238172702311;2988.28190159266;3131.997783376769;4662.797797197583;1939.323045243736
13.59241493795324;2905.214527337492;1428.717095653009;5826.611045081009;1204.2342348237453;2395.063004054425;4540.365075455848;3941.4445962544655;1891.3729787706384
24.38731341631665;2989.1183613544254;1459.7609448694348;2278.9289959137686;3355.498605926115;6058.709813872641;5392.320115467942;2945.412967227047;2801.8350030640595
31.433953856539237;3593.1733959102858;2290.1242185268447;2648.0575951504625;1973.189761579954;4192.927087881499;1644.6322366869322;4538.796793030468;2696.332801131437
20.18109712359744;3972.148414952133;1458.7694795482585;2670.3020357801693;1501.2936995758978;7622.915774157698;1795.3748899424156;3208.489953213549;1734.6346866823624
17.45388432978657;2542.4844081920864;2922.871382560272;1631.451199324969;1425.4520957354016;3426.754930767087;2672.376321686913;6199.833254596459;2840.559810948744
17.459826039011148;2282.406900777758;2827.39121576083;1720.6893130606306;2588.6228399690576;2122.8900603588327;4409.093215209296;2686.8399919163626;5307.531789041476
13.243424165235606;2898.380943468293;2540.461317289869;1699.2498127957288;1041.8963059025211;4674.957034481545;3559.7989964001968;3224.283726515631;3571.2636011701284
14.850912193781266;2355.1693278204725;2145.041443362543;1856.5617071660831;1887.119530770231;3287.74252376956;3016.281796854327;3813.5106626663655;2990.6543602355923
24.27751625293221;1013.2905659389356;3437.9776622659706;1097.7983821645798;2033.4078149964496;4700.438861731936;1684.3143288783913;4491.574216789673;4864.281399856425
11.748601487688596;2543.976100612336;1220.559451642804;2783.3148799442697;2089.837567332544;4625.554250429261;3403.995108758373;4117.10154202217;2562.090570698995
16.351137140011005;1114.2721996317127;2305.3162144166945;3588.764013701414;3011.687411553512;6159.884523113423;4877.766296531226;4624.592865929839;1357.5872020217844
22.093015251881376;3204.1090414381465;2746.658346839078;2525.750892419966;3262.099838135673;3532.4387225713745;3916.977362376073;4090.2018514210463;1244.5516195960663
28.392187077973112;2149.9034734835623;1288.4772904988397;3287.128028568859;1187.330564922404;1299.3891597068175;3814.634311098512;2534.9182105643886;6582.251093694277
12.842742894601797;3420.9323578756384;4022.857157199999;1151.9763844764627;1851.8654449719345;3912.106012310528;2862.5377222706675;8122.311697557342;2619.8297194674237
16.923733355488892;1301.2832240401026;2147.861755181948;2656.9496286460185;1910.8820899930247;1164.5272878932406;5116.018785466189;5794.827648813196;1685.180258006165
12.266160939365257;1710.7517305227154;3144.2401228874;3005.575430618648;1692.605337719548;1183.73986375163;4964.99966682101;5433.885951319716;3494.6972560724485
