center_center;inner_north;inner_east;inner_south;inner_west;outer_north;outer_east;outer_south;outer_west
13.122271896882737;1618.6837270079754;3183.415694211772;2210.743949883093;4679.004658026664;4887.70747301687;2936.456240687436;6437.797007138525;3035.807669000029
15.934928804443778;2864.1348239551157;2804.677550311901;1837.8665695716973;1685.714954024172;3252.092688457922;3516.6770667652213;1450.83642854469;4814.376342303379
35.91074408764669;1995.7435981067545;2127.1587686535213;1967.8353811723775;2133.8208116049595;3193.115568616703;3154.392181248804;4517.001487382888;4584.533813341399
18.229989018655743;2042.265892431515;2743.644449625891;2412.725516997686;3497.5397315765376;4868.822036391619;3735.165223972156;2651.8480916411154;2555.351880275796
13.129399850900498;1021.6265132815444;3214.3705494684195;1011.7407103014598;3256.627972153835;3530.5596614843985;3335.5743594683804;3184.242128794801;4318.571807867389
29.86766190368412;1993.7993252231292;2471.623462795199;2551.681895007335;2351.3261001961964;1720.0801000665042;2217.555151115179;4337.991446390388;3798.372361184668
15.03383592369885;2895.266200646525;1250.595195456629;1498.4529392271909;2855.825821295461;4694.1085233638605;5204.283728247941;3057.2416192921837;4248.2591642321
37.660885720434905;2892.1811072070345;1104.2170948662929;1775.508798038914;1122.106055585542;4415.493140557086;2175.4934128515747;1502.220359798406;4492.318245924659
37.89516294227808;2149.255169589805;1367.295742444096;4659.401154524169;2220.6637875624583;1468.9654124630367;2354.5768104159934;4198.792395883631;2727.255743117285
21.091436587495163;1819.9005387197544;1707.3038814687802;2069.278296599089;2734.412908706816;3281.8343252513105;4309.0702655808;1907.0377065595344;4262.622283910345
25.920879148833716;2211.308225106003;1799.4902684648378;2808.6109227033508;1787.4843232089788;1535.8161911718607;2742.028893642572;5839.32592696966;5804.621284979589
37.73351758684149;2622.503887067276;3008.021755174299;3154.153480109272;1353.6258350143546;3382.3606691129357;1316.6650322015475;1033.0651591694443;7818.706305377968
10.157040828838069;1643.9016191438068;2499.733010529216;3330.102744319401;2220.697499993611;2922.539868529083;1811.008032487628;3587.4242810077085;3928.881056237941
39.7652215103614;1159.174412825464;3304.328290958206;1294.3242675922634;2104.651519692032;4077.891547632172;1107.2115775292837;7271.607247123054;5185.247940525248
17.461037980149115;2008.0259471777103;2276.52759952396;2253.836652291253;2716.2706111111747;4659.067004306471;3964.5423104185497;1185.3840426087652;2446.9871377386835
10.289357991322372;2555.987299741384;2616.4085811608797;1225.539602060243;2618.3232546475265;3504.6389252386425;3460.2314890334173;4472.959047676293;1335.5536507477775
24.446161416463536;2115.0658301036983;2406.6852073572336;1705.401084013718;1157.867787973177;2879.6905491513785;3203.6023009388646;4521.388921211621;2820.268215621235
10.617181795950748;3038.896161722964;2172.2340641498686;1883.989154525268;1801.3825008782687;4341.267003028866;1902.307242680493;3506.668056976468;3528.977240744994
12.979612708739266;3178.9459496500967;1449.845286071686;2407.0769006737182;2269.885587047528;4212.2232096685;2531.651445667861;6360.92910564271;1148.3894593241334
22.54520373811673;1623.803965389753;2497.841221295763;1719.3429156766726;2537.619945118743;1573.1237088584658;4692.758246209218;5421.150233167434;3131.8645529558785
11.785977323170467;1099.9250773102235;1641.2713068865794;3707.709985422589;3547.603784708044;4649.333855496237;3016.3887339941607;7955.96227667558;3378.627296707994
26.98316127838985;1680.9251271994103;3187.077155750801;3332.310360562976;1530.1295000041694;4470.15382471501;4405.451603009971;2510.998782620895;1474.7804469519042
16.141899327196718;2242.054100123561;2791.126422782946;2774.220424485402;1843.4824619855528;4216.953855006912;4027.433354276092;1704.5686344342744;4658.44156508704
10.506562989175048;2236.7865055294487;2025.154390841646;2886.870268231659;2530.920988035695;1025.3041943840187;4838.342870441345;4581.471960792083;2861.2692172073976
13.584335742925404;2040.6419548431;1815.450259098688;1092.237254006116;1665.0113711965218;5079.199147058558;4625.206386221221;4831.284645230352;3079.3089440932413
17.97194707587999;1735.2581668324565;3121.140320738627;2650.0146149438688;3460.082307404868;5166.77186718787;1565.7148462453454;5479.670717863805;2213.55900098622
30.592754019394768;3607.101536939994;1509.2649308801488;2884.8418114889664;2159.343442062544;6544.863209476427;3574.6949774014893;4408.746268510589;2583.674579435464
22.316779352548863;3413.5013088042488;1081.1799483691502;3690.89702129655;1126.996874344705;5367.048577689538;3646.424872514761;3055.771723612292;1239.1131193586432
12.51221611414294;2564.1377643666565;2176.286647796494;1325.7790148453128;2822.9113154111506;3657.9827167611247;5845.343330050464;2845.6133529450344;2006.9210593420548
26.075908996867383;1586.3790535557955;3689.912020028362;1725.233522215936;1218.604063189161;4119.910796889893;3405.7445259626147;4111.181736691912;2634.118587323064
43.778706509947966;1411.5062169030523;1328.9763931513046;3526.7976192826814;4214.648448211603;4398.730576380745;3863.815911130741;2796.9871570056366;4964.442526899198
20.24372904998585;1278.4962321199464;2419.4881428138224;4366.580182205385;1537.0103457668954;6000.206175930658;4207.592617314644;2252.911167593425;4411.74337818976
19.91288146765504;2280.3778593972493;3116.364848333664;3486.17265647438;1129.2914528879537;5038.733914142276;1726.4772153846593;3082.023298646148;4973.772856415611
26.44037718193172;1699.9646629403533;2110.540292603694;2262.3579621437207;2539.1514689108126;3225.414703107749;1242.7097742625342;4580.65666133563;2295.7952171800143
21.640937294264724;2231.5048073353337;1025.7757542915865;2519.820708758561;2359.9672440750564;1799.3948894774785;3826.362455751124;1943.587225989353;5016.592414413468
26.47179287515668;2534.0095604733306;2197.938747952816;1793.3366479805527;1619.960854252593;4739.343089391137;3572.625505193931;2951.3619259724983;3815.084633609132
18.924631265119665;2562.3896955364444;2648.476808310654;2644.5431671832284;1070.3455355947174;1066.0972179560358;4208.694646482236;3152.738055029064;4206.108231288368
29.79423489395586;1516.8146503574508;3253.734587162421;2789.586925383009;1263.593239551636;1719.3056103799918;3770.224385729367;7102.390960382315;4882.541122621582
32.29797636614829;1114.3444114727963;2361.4961054260184;3821.401396259784;1433.607913155582;3043.229798664098;4072.529305146848;3486.429856090858;4457.932952020362
22.47984538004172;1762.857195711652;1981.990091385132;1252.5338607305755;2066.853880905911;6885.673092323837;4537.313671569809;1135.7271903467297;2341.6967049510054
29.76057334074972;2819.622442169496;3293.314880903327;3260.28492673386;2181.1801619080943;6648.149314704168;5205.28832233662;4065.507360821821;2093.920398902924
10.978492325056148;1977.417740791752;1585.150441342235;2220.078041787336;1960.859687571988;3928.193024949274;1210.3346294300034;4026.093544101775;2116.2854986587045
23.604780594626806;1351.9929957217512;1930.5093549481896;2256.379286930181;2121.516503550977;1749.7109815116946;1169.170042261043;6496.140703582969;4230.96202036436
28.41863177625976;3650.7005834980814;2021.9818326371203;2378.464159188994;1616.597888927587;4833.544310850071;1110.7371629085387;4859.317063210172;3129.6409862043893
14.980273666108598;1220.2263327263513;1742.1231568734747;1838.944842335708;1795.3101412131537;3160.118599790594;2572.5270900235078;7451.666450446702;1865.6447344417552
26.65181981867941;2467.8823852795663;3062.694613132532;1234.9821512845406;1512.1817365008003;4040.644055772561;2801.0594803012013;4547.933084493141;3305.242656189438
40.3309392811336;1512.0686209633054;1060.300567232532;1603.2647032182513;3401.2071294186194;3458.461576094123;5204.400580784324;2801.8129856547894;3675.594094727937
27.940649638837986;1152.1773615689954;1535.375852389136;3827.187671633982;2866.5608629810595;2510.13260502434;4835.7346669525205;4097.495352839036;3250.633290396381
34.67909747496529;2214.0101055069927;2491.5524491498045;1423.5101240393446;1752.6437149113228;3734.9450774129687;3638.314470732321;2625.0282520040973;3794.61925999697
20.750844397240225;1429.9809017771966;2757.418705564324;2870.492011098796;2395.014379603748;3066.630822726978;6741.550477978251;4145.346657187956;1825.7591896824515
17.970753059386254;2177.7154718614465;2660.676028666473;2689.5488151233094;2989.3685234521963;4737.374927859732;1672.964662905801;2974.714407386582;4169.686074188082
18.09110723355434;4167.33101816765;1540.7716461491964;1868.8444188814765;2223.968899235306;5103.22784544864;2467.385446937875;4343.343390212109;1840.218496688603
25.364640337672945;2558.1158866804208;1300.543926568638;2533.6687959616584;1265.5819498536466;3041.728905816408;1431.0021495381857;3823.434095306768;3478.585092944606
11.319782085576968;2195.932325988487;2124.3053617011283;2432.3701454899915;1855.423964188716;6522.316431875518;1441.495912842614;3517.935191620407;2305.360118752391
12.338314308367172;1378.3814535808242;1358.5257722054894;2260.6714530260324;2905.3202560065324;1760.717818041751;4348.071447369861;2435.1089797453324;4303.275911400671
44.20764546244065;1015.7747352121672;4240.503199946952;2044.1270330022007;1708.3108049602629;5436.169477917068;6522.40873124563;1058.915489735015;2817.292297655147
23.620776918632863;2277.9559174478536;3244.3859225316023;2355.315390587109;1058.2659488806044;4917.622004025607;1155.7963036893768;4589.699702171737;2393.374746202673
17.703443316070796;1244.3293871606202;2620.549220733534;2794.4449621907884;2424.019885288295;3240.895960545976;3014.6950393749207;5777.043607529807;1651.7000652902725
26.37320746703437;3202.124431485906;2125.8225712860767;1582.128644655656;1842.150727987574;4995.17159146788;1490.1917737717567;2357.20335285065;6879.219195572753
11.172665657095624;3417.2233676792475;3469.4243700450456;1182.4591267166552;1045.880097458827;4838.073625918808;3294.619063484603;1288.853882552443;5395.945905143131
42.87497484168641;3722.948694831247;1793.6941602190627;2827.06459604653;1814.689138936885;8263.821448048599;3270.9476281800803;2157.399595941918;2627.464852844825
11.54201675140927;2516.8973165652837;2592.407792209294;2122.494686620209;1444.1463523921725;2923.7522779895417;4289.373922764284;3277.7008756384803;1013.680611372091
11.741503149410596;2291.4512502997127;2228.95524237238;1128.193534284679;2964.7135333342176;2684.4107257735304;1401.2223251371386;6684.257727400086;1545.824092562299
27.27550444227983;2574.583322507478;1484.1705734088755;2053.037114158797;2764.715239531064;1206.4875238618683;3392.8706534746543;4902.684108880267;4695.331055790814
12.050347605966694;1329.7310532240942;2617.226689457248;1325.5175852007917;2174.415383626049;4305.671670692893;3802.348759216301;3530.608742944141;2236.430633752897
13.189595181432828;2971.243587274136;2756.8469793280165;1764.148918144639;1056.6993194820632;3993.459111889712;2816.6723694147754;4558.189244198011;3223.77894389114
43.18280605484428;1315.0690343536494;2305.752652797112;1580.0764672148205;3347.5043906800893;2706.741913973606;3512.0660286131883;4090.979993227433;1793.2700955013945
18.66675307382472;2010.411406504012;2107.527247934512;2067.088745013851;1941.8319457404991;2187.8599950673206;4602.412070871401;3605.0260539894985;4528.664042285404
12.283574292475166;2063.985552489796;1960.3446022708465;2126.278829440417;1721.959288893994;2932.642632628067;3021.3859325094472;2909.75513984588;2912.113730046158
17.931034474642146;2834.1518751485733;2775.426916600976;1404.9741555805958;3124.186755935824;5487.273648540287;3034.205319370129;2586.5591487865904;1684.1005247608018
35.96665221332977;2652.8036075315504;3069.344341352083;1359.5399681480803;2686.967735696002;3538.805136029608;3179.0685189991377;2584.891358124105;3289.9237744022444
37.34604970278932;2431.74864325096;2377.005375702036;2055.941229929039;2009.0765494371324;1046.6767666519577;4060.960296876912;5454.543132803249;3421.276958220825
33.042818942166974;3131.610993148497;3195.248381942654;1594.387990811675;2120.83003440188;4703.799395553986;2791.945978152017;5041.983832874035;1411.329796201413
10.508854225985486;2740.715354223141;2742.7610068102967;2094.297411347007;1027.21781412164;1552.6934087731136;4958.250870195607;2105.426436507203;5178.287765690933
37.42444832899582;1552.0305232168712;3870.078648890951;1131.83708276336;2167.888495283088;1230.778792568486;2468.9666788900863;4655.798893739848;3640.440312100997
36.80552152799966;3038.458097329448;1266.54816268152;3063.4964670854324;4545.618092046901;6352.459235599914;1266.419904169177;5847.090385090447;1964.354086968098
13.144938208771771;2206.818760789108;2061.4265603982844;2008.8195946611424;2177.086829854386;3581.855129007098;2422.419610455855;3089.019299335593;1685.0654871648908
18.40701064497793;1384.6006594082469;2360.035603268386;1638.9127105486937;3425.741177154101;4335.57128101486;3774.50598744493;3767.76877552141;3382.332281703981
19.8521761940544;2423.210646205994;2138.8877982450745;2671.394935347542;1661.9246447520577;5224.742648339505;6002.609090064807;1379.3665591018523;5365.757333362026
24.88301944209861;1892.0380328900465;3150.898686246884;2660.6682351697345;1049.943889178364;3451.472472154;2905.177133480468;2393.8210857851936;1876.5023121749537
10.95150445842127;2550.643763344864;2419.120901646639;2511.349270192727;1446.458049169066;4330.582562449656;4422.354351502322;3310.9438311048075;2590.3469327986004
19.31457466695131;3200.828643086644;2942.0320929742184;2717.8435049824466;1216.425533761384;4339.521835234555;3539.8381800663865;3538.234018695026;2944.4179303101487
13.284798324254243;2152.5750464844614;1528.9322245056833;2157.189313443294;1521.6061950347166;3080.856323047418;4258.541028978839;1527.5096372151456;6951.9554066204
11.686331687126458;1823.431814752532;1804.1236602983768;1878.733852288064;1305.721238672952;2338.294642668504;2848.061453398786;1846.6084514623465;3590.546918127567
13.271664575688256;1604.8475035148829;2275.502203756525;2068.966994665462;1665.2085004066244;3614.108819113184;2960.997583762732;4202.895940529616;2857.822189743767
24.134045369753697;1197.5339605888184;2309.7499744875377;2823.395152941887;2437.934023035104;2454.117736139836;2380.6643848165145;1196.116178919914;5814.445898946796
37.49588474165917;3463.5610808461447;1564.4421344608998;1616.9329331047552;2333.538082148433;3536.4165962142483;4384.088812445312;3654.210252424165;2388.83332266192
20.42415181225678;1714.1771000166732;1253.533760288797;2731.900988400289;2209.39567474277;3734.3788428316766;5062.976160125447;6013.310087841219;1572.5925339272833
36.09707201724652;3113.11779410123;3028.582974956922;1937.9680844069976;2198.385652569078;1124.31322759817;2606.3119506402754;3534.136143806209;6454.149966918045
36.82651473710216;2399.0860934505945;2725.421304465941;2843.900161152605;2596.340180432856;3731.617087613469;2188.612880639247;3782.928674596319;3319.2133270034706
18.950699261244505;4042.2548604788662;1258.650239089544;2906.1873816654584;2690.2240344156303;3899.7697282576105;3065.459539959412;2468.7679566889647;3792.179301381849
30.19000389006204;1015.5928465029784;2830.0885418751177;2468.0994478183247;2860.5382358599672;3812.583829522194;2472.149710650237;3923.291124340281;4222.083688417358
28.070371681189904;2904.985219372029;2403.1247291009167;2497.6619176233726;1337.5878940121288;2250.329784526781;4298.524597014872;4791.039267812877;4767.434706504278
28.24956007884633;2425.3783865354894;3060.6205410264365;1620.2119107149765;2337.4526338788983;4112.519342354777;4760.322013121222;3169.852382719102;3837.5782890883447
19.16805258732662;2185.498692107678;2396.211967498867;2564.6010779731137;1745.4031152017585;4256.394744802784;4336.32208614244;4301.528605077694;2271.410986942639
25.204272415954197;1687.2912366826388;2976.9265913080303;2634.7123118257696;2478.090343481418;5856.472602185445;2947.780640125712;3692.616733878997;2760.7039003319705
10.884399557354431;1883.804157527224;1110.0104453198137;2809.651374581398;2828.9127819948644;2235.5551034676582;3400.871942383214;2633.5849361412443;1778.7077749472778
28.65328073941165;1272.5863687145777;3599.269564726019;2284.499206412385;2816.827290587636;1653.261147892582;1821.2997449227792;4307.480574052641;3660.3955664399577
26.65597400414968;2142.8929909745766;3522.085619944463;3279.111425509448;2307.3017241352964;1817.7710214119477;5525.621811411769;2593.1545625127123;2269.385459311552
16.192594608123073;1910.93531148516;1979.6109528208035;3041.3547082518608;2137.853984819356;5899.921203151515;5579.107392218091;5122.40704971078;2016.0035282576523
34.98534858129973;1441.5879171973295;2356.6176069587877;3459.22747377891;2115.592916892438;2450.008175105216;3246.034955902642;1155.761602681207;4355.113189254
21.216781436702632;1200.737313736411;1801.6315614480527;2964.931225515997;2485.3170563544004;3236.73218666868;5856.994953741328;1443.5823784830104;5106.107202808398
39.09407951876671;1173.458244977075;1406.094189227526;2154.8117821657315;3305.8815457988453;3288.5083942452784;5248.038928993121;1488.8369039578697;1884.4513436903144
18.596724065859178;3478.7800114809384;2438.375771012575;1161.7134024554125;1379.9907293335195;2018.858394898269;3116.4414390646084;2395.548247365685;2042.1573681328591
30.602335905922374;2031.965954528117;2837.497372566717;1855.8469450128523;2412.278764408483;2371.162778619271;5832.221385360518;4112.270877743862;2603.760997482997
25.277708112942324;2884.400611826485;1382.706530026731;2169.3867390714336;1209.379833154906;5688.974441083007;5522.629590405854;6755.4706951646895;1858.6145889694976
22.554783337187363;2497.9578585534146;1495.9597254890002;2966.0837489280048;2133.1043422695534;4334.179988640111;1069.3922675727315;4405.055353637104;1681.0377302605798
11.95702841621376;1121.092808439494;1715.1443167776083;1577.2323912321217;2973.2538055551763;1036.1455149356625;3122.265696010116;6569.950946567309;3803.4564752641336
32.71473243327554;2717.953433177776;2780.3372591414554;1592.3340694524236;2016.4415403506805;1158.7387126861422;6726.3628349553055;2469.525981613495;3402.129134894463
27.24597192641179;1110.6366895968274;4334.807594997823;1545.0722900179871;2658.4212523203505;2042.8519282000384;4157.636678965423;2489.659540382877;3690.813584420792
20.814812465919445;2803.036950296834;2351.6486211306046;1490.1321958965514;1769.9224142873682;4340.478854895924;4598.670457873961;1702.4205875155417;3336.373844154597
24.87796466309147;3987.4933999463046;1717.4372309674611;4066.229844475105;1143.8706546284982;3071.0650800868234;6359.088994995164;1157.6994854809466;2746.8097044604447
17.466488412143786;1276.2730064743778;2089.503828404854;2602.627073491924;2874.557739506359;1198.829769118454;4261.070823081462;5583.86839269418;1972.872401778145
19.927097335313174;1600.5012157152642;1923.1385308870576;2671.019171592892;2324.431566316743;3542.422361405349;3319.313396608864;4372.228539019669;3066.81974997195
12.321347164417531;2415.5799425025857;2169.761199303937;3354.148753823436;1125.4622045883093;2357.5552411319813;6015.420072736776;1164.9848929447903;7316.721348361808
11.567337660190049;2284.6510862678333;2400.936842598137;1629.8211055811375;1943.980621094293;1316.8675715364138;4192.718807889396;4925.533776225585;3967.214242666325
19.31280227306616;2457.545745986148;4303.485927250569;1431.0103797389902;1363.219541086321;6297.944302208493;3492.641432178696;2325.571027825903;1844.8115918983665
20.0589707771366;2522.9849381294607;3285.7760539774645;1752.000940259179;1401.2983549832063;3076.8049268926407;1419.2779216465797;4147.121445281707;3024.959962689969
27.9508775991856;2744.104610216464;2609.2079253036527;1522.977407764271;2609.359427650663;5717.260722473438;3913.312743079947;3209.7284757366187;1959.288443689415
22.18728709323969;1989.968088020571;2318.949896578287;2258.830871284641;1714.6169747944102;1676.846928495675;3335.106444225628;4923.007795194033;4096.720320433497
31.048888206179345;2351.52519797806;1762.0392943833235;2389.837751842162;1386.300416888854;5892.205085211966;5362.185854570908;1417.4787043018437;2032.4291980754792
10.561632733451612;3188.400327499648;1082.213486989691;3393.1733109671577;2343.508205253029;3333.0607778924614;2774.977102004072;3665.585697853834;2052.256071036115
34.40276971227341;1431.565875597027;3094.2675331035307;1939.844490212488;2645.837672501487;2267.7357910916758;5115.777217620962;2397.768811873858;5271.253825720551
15.891806642656343;1905.4159998972175;2087.7392397828307;2256.326494450684;1536.3328756653957;4244.632218826395;1089.9017978853926;1453.7650578704524;5934.10145282851
33.806629561848894;2953.3583435778005;3555.5581843657687;3563.9136433443264;1271.7325169834648;2929.7749624734734;2515.3348876381388;3964.107981989101;3359.027822434665
42.90395306807989;3990.450685026231;1379.51557291363;2288.545872705415;2406.2781377667043;4224.12262628168;2863.849944154948;4143.863917445875;5966.441411749186
23.401235008768406;2292.582526622845;3501.17271877512;2528.9510732562503;2189.8713713611023;4450.181640120511;2775.974740666242;3626.356454594435;2220.176083349149
27.197957301195064;1912.9359751431089;2637.2665579964287;2676.109262586962;2369.1849739523614;4332.981469993011;3299.159658839327;2040.4353034874732;4688.838871676214
23.411117125118864;2492.421907357885;2379.3949668598334;2251.173079037571;1393.3118997621066;5448.4867098696;3468.9357710332306;3625.81936861987;2596.282468476502
29.573552707312945;1649.8529993966774;4283.091062061768;1638.9539883991602;1835.0984930423688;3523.0679313898504;4099.63374535971;3492.505134744209;3411.1482450321987
15.12602691103984;1837.8521849972783;2705.711491492276;2592.121729771161;1042.420370449891;3396.898155239378;2969.085759275324;2942.796673676341;5721.522770376455
24.064970433327662;1780.1496596873226;1840.587266521164;1374.714534949069;3239.226489722228;4331.766024292465;3150.287602947954;3966.97803228996;1659.1576839954637
10.95052736454996;1807.1981328049355;1360.9132603054024;2096.529677024383;2331.160344119597;1266.9547317814945;5484.160105673436;5090.831983203572;3898.661986597923
10.694921990887662;2918.343679675173;1320.000641426546;1615.263803771648;2785.133554155388;4252.157958225181;1200.2890961266162;2449.6779295186966;6806.616488038305
26.22056779757437;2350.2855368299406;1664.2198279497848;2758.166112048679;3237.4989318173657;5946.997640449646;4133.863528316982;1067.5094071985343;5871.460311631108
34.36108637706636;4015.845331248732;2417.280283523697;2611.4907413720466;2681.733691563204;1037.4548345746175;3311.940710474865;5243.244448711802;3191.529562203275
28.760068556466717;1962.493636691644;3222.4482904679458;1626.3080372681948;1101.221511567386;3421.284702330874;3844.6695469896863;3469.20761810097;3496.030907642463
40.29121198055199;4291.504478796323;2177.5535638944507;2354.628175518857;1596.496657228453;4779.494561564277;2409.7446305807944;4980.247823614626;5347.298135846264
13.661647602472964;2141.770551823547;2379.540991223913;1900.8097138226508;1598.1175267439978;1609.9511868614093;4481.717878707823;5360.128873569123;2308.756041040436
25.000330370538045;2957.8806923804814;2856.5532895563583;1459.0533660840274;2266.9511042962704;2085.591625383646;4423.378943301032;3476.804954899392;5091.547214380733
16.18982704614836;1989.5583559326044;2669.8257472662667;2819.0391641923597;1490.9641252070655;7869.061006481973;1360.924236897861;2729.603289785281;3029.8663474013083
